"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"78704";"SABADELL CENTRE";"41.5464197";"2.11560767";"Carrer de L'Estació 67, Sabadell (Barcelona)";"08203";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78705";"BARBERÀ DEL VALLÈS";"41.5136598";"2.11845269";"Pla. Espanya, S/N";"08210";"BARBERÀ DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78706";"CERDANYOLA DEL VALLÈS";"41.4925608";"2.14752164";"Av. Primavera, S/N";"08290";"CERDANYOLA DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78707";"MONTCADA I REIXAC-SANTA MARÍA";"41.4811409";"2.16698683";"C/. Montsan, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78708";"MONTCADA I REIXAC-MANRESA";"41.4839402";"2.18540420";"Ctra. Vella, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78709";"SABADELL NORD";"41.5619773";"2.09622844";"Pl. Espanya, S/N";"08207";"SABADELL";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78710";"TERRASSA EST";"41.5675296";"2.03963639";"Passeig del Camp del Roure, S/N";"08227";"TERRASSA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78800";"MONTCADA-BIFURCACIÓ";"41.4698402";"2.18001578";"Ctra. Nacional 152, S/N";"08041";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78801";"TORRE DEL BARÓ-VALLBONA";"41.4609684";"2.18102036";"Vallcivera, S/N";"08033";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78802";"FABRA I PUIG";"41.4303481";"2.18332907";"Avda. Meridiana, 416";"08030";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78804";"BARCELONA-ARC DE TRIOMF";"41.3919048";"2.18063916";"Passeig.  Sant Joan, S/N";"08010";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78805";"BARCELONA-PLAÇA DE CATALUNYA";"41.3879231";"2.16970383";"Pl. Catalunya, S/N";"08002";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"78806";"BARCELONA-LA SAGRERA-MERIDIANA";"41.4218480";"2.18711031";"C/ Meridiana 416, Esquina Hondures";"08027";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79004";"BARCELONA-SANT ANDREU";"41.4361251";"2.19319866";"Pl. Estació, S/N";"08030";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79005";"MONTCADA I REIXAC";"41.4842254";"2.1880892 ";"C/ Generalitat, S/N";"08110";"MONTCADA I REIXAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79006";"MOLLET-SANT FOST";"41.5335634";"2.21766516";"Ronda Orient, 1";"08100";"MOLLET DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79007";"MONTMELÓ";"41.5496523";"2.24544407";"Miquel Biada, S/N";"08160";"MONTMELÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79009";"BARCELONA-EL CLOT";"41.4092979";"2.18719759";"Pl. Canonge Rodó, S/N";"08026";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79011";"LA LLAGOSTA";"41.5104566";"2.19973279";"C/ Estacio, S/N";"08120";"LLAGOSTA (LA)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79100";"GRANOLLERS-CENTRE";"41.5997447";"2.29126962";"Pla. Josep Serrat I Bonastre, 5";"08400";"GRANOLLERS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79101";"CARDEDEU";"41.6367012";"2.35626265";"C/ Jaume I, S/N";"08440";"CARDEDEU";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79102";"LLINARS DEL VALLÈS";"41.6380367";"2.40445769";"C/ Montserrat Cullell, S/N";"08450";"LLINARS DEL VALLÈS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79103";"PALAUTORDERA";"41.6719522";"2.45421488";"Carretera Local Bv-5301, Km. 1, Santa María de Palautordera, (Barcelona";"08460";"SANTA MARIA DE PALAUTORDERA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79104";"SANT CELONI";"41.6857928";"2.49072799";"Pl. de L'Estacio, S/N";"08470";"SANT CELONI";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79105";"GUALBA";"41.7181901";"2.53878373";"Barri D L'Estacio, S/N";"08470";"GUALBA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79106";"RIELLS I VIABREA-BREDA";"41.7263582";"2.56889584";"Mossèn Pere Ribot, S/N";"17404";"RIELLS I VIABREA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79107";"HOSTALRIC";"41.7477880";"2.63165011";"Baixada de L'Estació, S/N";"17450";"HOSTALRIC";"GIRONA";"ESPAÑA";"SI";"NO";""
"79109";"LES FRANQUESES-GRANOLLERS NORD";"41.6172549";"2.29443180";"Provença Cantonada Amb Arago, S/N";"08521";"FRANQUESES DEL VALLÈS (LES)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79200";"MAÇANET-MASSANES";"41.7724212";"2.67385865";"C/ Estació de Ferrocarril, S/N";"17412";"MASSANES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79202";"SILS";"41.8075996";"2.74500729";"Pl. de L'Estació, S/N";"17410";"SILS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79203";"CALDES DE MALAVELLA";"41.8411100";"2.80076692";"Av. Doctor Forest, S/N";"17455";"CALDES DE MALAVELLA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79204";"RIUDELLOTS";"41.8962970";"2.81157037";"C/ Veinat de L'Estació, S/N";"17457";"RIUDELLOTS DE LA SELVA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79205";"FORNELLS DE LA SELVA";"41.9350430";"2.80978324";"C/ Caterina Albert, S/N";"17458";"FORNELLS DE LA SELVA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79300";"GIRONA";"41.9793629";"2.81693689";"Pl. Espanya, S/N";"17002";"GIRONA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79301";"CELRÀ";"42.0271984";"2.87490587";"Ctra. de Juià, 45";"17460";"CELRÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79302";"BORDILS-JUIÀ";"42.0370568";"2.91529561";"Ctra. Vella, S/N";"17462";"BORDILS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79303";"FLAÇÀ";"42.0474770";"2.95740315";"Pla. Estacio del Carrilet, S/N";"17463";"FLAÇÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79304";"SANT JORDI DESVALLS";"42.0683023";"2.96447664";"C/ de L'Estació, S/N";"17464";"SANT JORDI DESVALLS";"GIRONA";"ESPAÑA";"SI";"NO";""
"79305";"CAMALLERA";"42.1223297";"2.96536522";"C/ Estació Ferrocarril, S/N";"17465";"SAUS, CAMALLERA I LLAMPAIES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79306";"SANT MIQUEL DE FLUVIÀ";"42.1721019";"2.98959828";"Ctra. Gi-622 - Estació Ferrocarril, S/N";"17475";"SANT MIQUEL DE FLUVIÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79308";"VILAMALLA";"42.2163620";"2.97776423";"Cami de L'Estació, S/N";"17469";"VILAMALLA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79309";"FIGUERES";"42.2651134";"2.96880074";"Pl. Estacio Ferrocarril, S/N";"17600";"FIGUERES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79311";"VILAJUÏGA";"42.3256691";"3.08754626";"Passeig de L'Estació, S/N";"17493";"VILAJUÏGA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79312";"LLANÇÀ";"42.3666194";"3.14897460";"Pl. L'Estació Ferrocarril, S/N ";"17490";"LLANÇÀ";"GIRONA";"ESPAÑA";"SI";"NO";""
"79314";"COLERA";"42.4068837";"3.15434316";"C/ Pujada Estació, S/N";"17496";"COLERA";"GIRONA";"ESPAÑA";"SI";"NO";""
"79315";"PORTBOU";"42.4245908";"3.15801841";"C/ Claudi Planas, S/N";"17497";"PORTBOU";"GIRONA";"ESPAÑA";"SI";"NO";"PORTB"
"79316";"CERBÈRE";"42.4416640";"3.16314935";"Rue Lamartine";"";"PORTBOU";"GIRONA";"ESPAÑA";"SI";"NO";"PORTB"
"79333";"FIGUERES.BUS";"42.2645900";"2.96744400";"";"";"FIGUERES";"GIRONA";"ESPAÑA";"NO";"NO";""
"79400";"BARCELONA ESTACIÓ DE FRANÇA";"41.3844866";"2.18534785";"Av. Marques de L'Argentera, S/N";"08003";"BARCELONA";"BARCELONA";"ESPAÑA";"SI";"NO";"BARCE"
"79403";"SANT ADRIÀ DE BESÒS";"41.4244316";"2.23048178";"Avg. Eduard Maristany, S/N";"08930";"SANT ADRIÀ DE BESÒS";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79404";"BADALONA";"41.4458838";"2.24892096";"Pla. Roca I Pi, 1";"08911";"BADALONA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79405";"MONTGAT";"41.4630211";"2.27215510";"C/. Marina, S/N";"08390";"MONTGAT";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79406";"MONTGAT-NORD";"41.4687860";"2.28669661";"Ctra. N-Ii, S/N";"08390";"MONTGAT";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79407";"EL MASNOU";"41.4770363";"2.31037720";"Ctra. N-Ii, S/N";"08320";"MASNOU (EL)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79408";"OCATA";"41.4790211";"2.31953267";"Ctra. N-Ii, S/N";"08320";"MASNOU (EL)";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79409";"PREMIÀ DE MAR";"41.4877522";"2.35485608";"Cami Ral, S/N";"08330";"PREMIÀ DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79410";"VILASSAR DE MAR";"41.5006285";"2.38986104";"Sant Jaume, S/N";"08340";"VILASSAR DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79412";"CABRERA DE MAR-VILASSAR DE MAR";"41.5067718";"2.40162431";"Avda. Maresme, S/N";"08349";"CABRERA DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79500";"MATARÓ";"41.5333852";"2.44553025";"Avg.del Maresme, S/N";"08301";"MATARÓ";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79501";"SANT ANDREU DE LLAVANERES";"41.5555467";"2.49826463";"Ctra. Nacional Ii, S/N";"08392";"SANT ANDREU DE LLAVANERES";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79502";"CALDES D'ESTRAC";"41.5686082";"2.52598143";"C/ Callao --- Ctra. Nacional Ii, S/N";"08393";"CALDES D'ESTRAC";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79600";"ARENYS DE MAR";"41.5776990";"2.54933744";"Platja de J.b.cassa, S/N";"08350";"ARENYS DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79601";"CANET DE MAR";"41.5866691";"2.58128887";"C/ del Mar, 11";"08360";"CANET DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79602";"SANT POL DE MAR";"41.6017549";"2.62459756";"Pl. Estacio, S/N";"08395";"SANT POL DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79603";"CALELLA";"41.6146911";"2.66599517";"C/ Anselm Clave, S/N";"08370";"CALELLA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79604";"PINEDA DE MAR";"41.6224449";"2.69355042";"Pl. de L'Estacio, S/N";"08397";"PINEDA DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79605";"MALGRAT DE MAR";"41.6416020";"2.74127903";"Passeig Llevant, 1";"08380";"MALGRAT DE MAR";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79606";"BLANES";"41.6736157";"2.76926970";"C/ Estació, S/N";"17300";"BLANES";"GIRONA";"ESPAÑA";"SI";"NO";""
"79607";"TORDERA";"41.7071687";"2.71957063";"Av. San Pere, 91";"08490";"TORDERA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"79608";"SANTA SUSANA";"41.6300971";"2.71596980";"Passeig del Mar, S/N";"08398";"SANTA SUSANNA";"BARCELONA";"ESPAÑA";"SI";"NO";""
"80001";"ALTSASU-PUEBLO";"42.8932830";"-2.1674290";"C/ Venta Abajo, 2";"31800";"ALTSASU/ALSASUA";"NAVARRA";"ESPAÑA";"SI";"NO";""
"80003";"ETXARRI-ARANATZ";"42.9111380";"-2.0712450";"Ctra. Na - 120 --- Estación Ferrocarril, S/N";"31820";"ETXARRI-ARANATZ";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80005";"UHARTE-ARAKIL";"42.9206060";"-1.9748140";"C/ Estación Ferrocarril, S/N";"31840";"UHARTE-ARAKIL";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80100";"PAMPLONA/IRUÑA";"42.8248770";"-1.6614190";"Pla. Estación Ferrocarril, S/N";"31012";"PAMPLONA/IRUÑA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80102";"CIZURMAYOR";"42.7974630";"-1.6774700";"";"";"CIZUR";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80103";"NOAIN";"42.7548780";"-1.6364910";"";"";"NOÁIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR)";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80104";"BIURRUN-CAMPANAS";"42.6896690";"-1.6533700";"";"";"BIURRUN-OLCOZ";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80105";"CARRASCAL";"42.6563210";"-1.6498990";"";"";"UNZUÉ/UNTZUE";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80106";"GARINOAIN";"42.5986550";"-1.6505810";"";"";"GARÍNOAIN";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80108";"TAFALLA";"42.5257560";"-1.6714670";"Ctra. Na-132 - Paseo de las Ruedas, S/N";"31300";"TAFALLA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80109";"OLITE-ERRIBERRI";"42.4849890";"-1.6499640";"C/ Estación de Ferrocarril, 25";"31390";"OLITE/ERRIBERRI";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80111";"PITILLAS";"42.4250920";"-1.6306860";"";"";"PITILLAS";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80113";"CAPARROSO";"42.3794150";"-1.6464940";"";"";"CAPARROSO";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80114";"MARCILLA DE NAVARRA";"42.3348510";"-1.7174180";"Ctra. Na -128 --- Estación de Ferrocarril, S/N";"31340";"MARCILLA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80115";"VILLAFRANCA DE NAVARRA";"42.2807340";"-1.7457160";"Avda. Miguel de Cervantes, S/N";"31330";"VILLAFRANCA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"80116";"MILAGRO";"42.2426150";"-1.7345940";"";"";"MILAGRO";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81002";"HARO";"42.5836350";"-2.8493960";"C/ Estación Ferrocarril, S/N";"26200";"HARO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81010";"CENICERO SAN ISIDRO";"42.4852950";"-2.6308290";"";"";"CENICERO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81011";"HARO EL PARDO";"42.5775290";"-2.8428140";"";"";"HARO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81100";"LOGROÑO";"42.4574590";"-2.4421930";"Avda. de Colon, 83";"26003";"LOGROÑO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81101";"RECAJO";"42.4497700";"-2.3301210";"";"";"AGONCILLO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81102";"AGONCILLO";"42.4435850";"-2.2917010";"C/ José Maria de la Vega, S/N";"26160";"AGONCILLO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81103";"ARRÚBAL";"42.4303940";"-2.2569180";"";"";"ARRÚBAL";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81105";"ALCANADRE";"42.4074370";"-2.1220940";"Ctra. Estación, 49";"26509";"ALCANADRE";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81106";"FÉCULAS-NAVARRA";"42.4111480";"-2.0981960";"Ctra. Na - 6540 --- Estación Ferrocarril, S/N";"31580";"LODOSA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81108";"CALAHORRA";"42.3104580";"-1.9577550";"Avda. Estación Ferrocarril, S/N";"26500";"CALAHORRA";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81109";"RINCÓN DE SOTO";"42.2300110";"-1.8474730";"C/ Estación Ferrocarril, 2";"26550";"RINCÓN DE SOTO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81110";"ALFARO";"42.1865250";"-1.7479850";"Avda. de la Vía, S/N";"26540";"ALFARO";"RIOJA, LA";"ESPAÑA";"NO";"NO";""
"81200";"CASTEJÓN DE EBRO";"42.1727190";"-1.6921140";"C/ Jeronimo Marco, 1";"31590";"CASTEJÓN";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81202";"TUDELA DE NAVARRA";"42.0594340";"-1.5979310";"Pza. Estación Ferrocarril, S/N";"31500";"TUDELA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81203";"RIBAFORADA";"41.9970380";"-1.5150970";"C/ Parlamento Navarro, 45";"31550";"RIBAFORADA";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81205";"CORTES DE NAVARRA";"41.9150760";"-1.4204390";"Ctra. Na - 5200 --- Estación Ferrocarril, S/N";"31530";"CORTES";"NAVARRA";"ESPAÑA";"NO";"NO";""
"81206";"GALLUR";"41.8671640";"-1.3213420";"C/ Virgen del Pilar, 2";"50650";"GALLUR";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"81207";"LUCENI";"41.8261160";"-1.2435360";"Av. Francisco de Goya, 56";"50640";"LUCENI";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"81208";"PEDROLA";"41.8051980";"-1.2016730";"C/ Edificio Diseminados, 18";"50690";"PEDROLA";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"81209";"CABAÑAS DE EBRO";"41.7880650";"-1.1675330";"C/ Estación Ferrocarril, S/N";"50638";"CABAÑAS DE EBRO";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"81210";"ALAGÓN";"41.7714220";"-1.1127710";"C/ Estación Ferrocarril, S/N";"50630";"ALAGÓN";"ZARAGOZA";"ESPAÑA";"NO";"NO";""
"82100";"SORIA";"41.7547540";"-2.4765370";"C/ Ctra. Madrid, S/N";"42005";"SORIA";"SORIA";"ESPAÑA";"NO";"NO";""
"83002";"TURÍN P.S.";"45.0739600";"7.66758800";"";"";"TURIN";"";"ITALIA";"NO";"NO";""
"83005";"BARDONECCHIA";"45.0763010";"6.70968500";"";"";"BARDONECCHIA";"";"ITALIA";"NO";"NO";""
"83008";"NOVARA";"45.4508192";"8.62521171";"";"";"NOVARA";"";"ITALIA";"NO";"NO";""
"83111";"MILÁN C.";"45.4852900";"9.20345300";"";"";"MILÁN";"";"ITALIA";"NO";"NO";""
"84100";"COSCURITA";"41.4398050";"-2.4696950";"";"";"TARODA";"SORIA";"ESPAÑA";"NO";"NO";""
"84101";"ALMAZÁN-VILLA";"41.4890190";"-2.5253750";"Avda. Estación Ferrocarril, 9";"42200";"ALMAZÁN";"SORIA";"ESPAÑA";"NO";"NO";""
"84103";"TARDELCUENDE";"41.5935250";"-2.6393370";"Avda. Estación Ferrocarril, S/N";"42294";"TARDELCUENDE";"SORIA";"ESPAÑA";"NO";"NO";""
"84104";"QUINTANA REDONDA";"41.6397260";"-2.6096820";"C/ Estación Ferrocarril, S/N";"42291";"QUINTANA REDONDA";"SORIA";"ESPAÑA";"NO";"NO";""
"85031";"BERN";"46.9490900";"7.43832300";"";"";"BERNA";"";"SUIZA";"NO";"NO";""
"85200";"ZURICH HB";"47.3781560";"8.54023900";"";"";"ZURICH";"";"SUIZA";"NO";"NO";""
"85410";"FRIBOURG";"46.8030710";"7.15119800";"";"";"FRIBOURG";"";"SUIZA";"NO";"NO";""
"85444";"GENEVE";"46.2101010";"6.14281700";"";"";"GENEVE";"";"SUIZA";"NO";"NO";""
"85550";"LAUSANNE";"46.5172370";"6.62926200";"";"";"LAUSANNE";"";"SUIZA";"NO";"NO";""
"87004";"ORLEANS-LES.AUBRAIS";"47.9268320";"1.90675800";"Canton de Fleury Les Aubrais";"";"ORLEANS";"";"FRANCIA";"NO";"NO";""
"87011";"PARIS-AUSTERLITZ";"48.8424000";"2.36640000";"55 Quai D'Austerlitz";"";"PARIS";"DESCONOCIDO";"FRANCIA";"NO";"NO";""
"87034";"LIMOGES";"45.8362450";"1.26741900";"";"";"LIMOGES";"";"FRANCIA";"NO";"NO";""
"87049";"LYON PERRACHE";"45.7485434";"4.8231329 ";"";"";"LYON";"";"FRANCIA";"NO";"NO";"LYON-"
"87067";"VALENCE VILLE";"";"";"";"";"VALENCE";"";"FRANCIA";"NO";"NO";"VALFR"
"87078";"BEZIERS";"43.3362210";"3.21897300";"Boulevard de Verdun, 14";"";"BEZIERS";"";"FRANCIA";"NO";"NO";""
"87081";"POITIERS";"46.5822042";"0.33300161";"Boulevard Grand Cerf";"";"POITIERS";"";"FRANCIA";"NO";"NO";""
"87088";"NARBONNE";"43.1902530";"3.00571600";"Boulevard Frederic Mistral";"";"NARBONA";"DESCONOCIDO";"FRANCIA";"NO";"NO";""
"87089";"MARSEILLE ST CHARLES";"43.30349  ";"5.382236  ";"Square Narvik";"";"MARSEILLE";"";"FRANCIA";"NO";"NO";""
"87100";"MONTPELLIER SUD DE FRANCE";"43.5951821";"3.9216961 ";"";"";"MONTPELLIER";"DESCONOCIDO";"FRANCIA";"NO";"NO";"MONTP"
"87101";"NIMES PONT DU GARD";"43.8168789";"4.3617439 ";"";"";"NIMES";"";"FRANCIA";"NO";"NO";"NIMES"
"87173";"MONTPELLIER SAINT-ROCH";"43.6048520";"3.88049100";"Place Auguste Gibert Bp";"";"MONTPELLIER";"DESCONOCIDO";"FRANCIA";"NO";"NO";"MONTP"
"87175";"SETE";"43.412808 ";"3.69641   ";"78 Place Cambon";"";"SETE";"";"FRANCIA";"NO";"NO";""
"87287";"AGDE";"43.317424 ";"3.466125  ";"Rue de la Digue";"";"AGDE";"";"FRANCIA";"NO";"NO";""
"87302";"NIMES";"43.832291 ";"4.365845  ";"Boulevart Sergent Triaire";"";"NIMES";"";"FRANCIA";"NO";"NO";"NIMES"
"87303";"LYON PART DIEU";"45.760281 ";"4.859801  ";"Place Chales Beraudier";"";"LYON";"";"FRANCIA";"NO";"NO";"LYON-"
"87374";"PERPIGNAN";"42.6964210";"2.88038100";"Place Salvador Dali";"";"PERPIGNAN";"";"FRANCIA";"NO";"NO";""
"87546";"BLOIS(FR)";"47.5854350";"1.32373500";"Place de la Gare, 70";"";"BLOIS";"";"FRANCIA";"NO";"NO";""
"87635";"MARNEE CHESSY";"";"";"";"";"CHESSY";"DESCONOCIDO";"FRANCIA";"NO";"NO";""
"87720";"LYON SAINT-EXUPERY TGV";"45.7209127";"5.0732481 ";"";"";"LYON";"";"FRANCIA";"NO";"NO";"LYON-"
"87810";"VALENCE TGV";"44.991545 ";"4.978703  ";"Valence Cedex, 9";"";"VALENCE";"";"FRANCIA";"NO";"NO";"VALFR"
"87814";"AVIGNON TGV";"43.921938 ";"4.785813  ";"Place de L' Europe";"";"AVIGNON";"";"FRANCIA";"NO";"NO";""
"87912";"AIX EN PROVENCE TGV ";"43.455268 ";"5.31723   ";"Route Departamentale, 9";"";"AIX EN PROVENCE";"";"FRANCIA";"NO";"NO";""
"91696";"GANDÍA-BUS";"";"";"";"";"GANDIA";"VALENCIA/VALÈNCIA";"ESPAÑA";"NO";"NO";""
"92102";"TOLEDO";"39.8622720";"-4.0112440";"C/ Paseo de la Rosa, S/N";"45006";"TOLEDO";"TOLEDO";"ESPAÑA";"NO";"NO";""
"92124";"MARBELLA-BUS";"36.5195320";"-4.8925320";"";"29602";"MARBELLA";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"92157";"ESTEPONA-BUS";"36.4303924";"-5.1297807";"";"29689";"ESTEPONA";"MÁLAGA";"ESPAÑA";"NO";"NO";""
"92201";"DENIA-BUS";"38.8374660";"0.10572100";"";"03749";"DÉNIA";"ALICANTE/ALACANT";"ESPAÑA";"NO";"NO";""
"94002";"DAIMIEL";"39.0615530";"-3.6042130";"C/ Estación Ferrocarril, S/N";"13250";"DAIMIEL";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"94004";"ALMAGRO";"38.8953230";"-3.7097770";"Paseo Estación Ferrocarril, S/N";"13270";"ALMAGRO";"CIUDAD REAL";"ESPAÑA";"NO";"NO";""
"94007";"ERMENSINDE";"";"";"";"";"ERMENSINDE";"";"PORTUGAL";"NO";"NO";""
"94014";"TROFA";"";"";"";"";"TROFA";"";"PORTUGAL";"NO";"NO";""
"94018";"FARMALICAO";"";"";"";"";"FARMALICAO";"";"PORTUGAL";"NO";"NO";""
"94021";"NINE";"41.45534  ";"-8.54513  ";"Calle de la Estacion";"";"NINE";"";"PORTUGAL";"NO";"NO";""
"94024";"BARCELOS";"";"";"";"";"BARCELOS";"";"PORTUGAL";"NO";"NO";""
"94029";"BARROSELAS";"";"";"";"";"BARROSELAS";"";"PORTUGAL";"NO";"NO";""
"94033";"VIANA DA CASTELO";"41.69517  ";"-8.83134  ";"Avda. Dos Combatentes da Grande Guerra";"";"VIANA DA CASTELO";"";"PORTUGAL";"NO";"NO";""
"94038";"ANCORA PRAIA";"";"";"";"";"ANCORA PRAIA";"";"PORTUGAL";"NO";"NO";""
"94042";"CAMINHA";"";"";"";"";"CAMINHA";"";"PORTUGAL";"NO";"NO";""
"94048";"VILA NOVA DE CERVEIRA";"";"";"";"";"VILA NOVA DE CERVEIRA";"";"PORTUGAL";"NO";"NO";""
"94346";"PORTO CAMPANHA - O PORTO CAMPAÑA";"41.1489   ";"-8.58544  ";"Rua da Estação";"";"O PORTO CAMPAÑA";"";"PORTUGAL";"NO";"NO";""
"94401";"LISBOA-SANTA APOLONIA";"38.7135310";"-9.1233890";"Avda. Infante Dom Henrique, 1";"";"LISBOA";"";"PORTUGAL";"NO";"NO";"LISBO"
"94404";"LISBOA-ESTACIÓN ORIENTE";"38.7677850";"-9.0981200";"Avda. Dom João Ii";"";"LISBOA";"";"PORTUGAL";"NO";"NO";"LISBO"
"94428";"ENTRONCAMT";"39.4616930";"-8.4749010";"Praça da República, 1";"";"ENTRONCAMT";"";"PORTUGAL";"NO";"NO";""
"94432";"FÁTIMA";"39.6533667";"-8.4936547";"";"";"FATIMA";"";"PORTUGAL";"NO";"NO";""
"94438";"POMBAL";"39.9165250";"-8.6299160";"Avda. Salgueiro Maia";"";"POMBAL";"";"PORTUGAL";"NO";"NO";""
"94452";"COÍMBRA-B";"40.2247210";"-8.4405680";"Rua do Padrão";"";"MÓSTOLES";"";"PORTUGAL";"NO";"NO";""
"94456";"PAMPILHOSA";"40.3384689";"-8.4314274";"";"";"PAMPILHOSA";"";"PORTUGAL";"NO";"NO";""
"94524";"STA.COMBA";"40.3910301";"-8.1243789";"Rua da Estação";"";"SANTA COMBA-DAO";"";"PORTUGAL";"NO";"NO";""
